superhero,survival
Captain America,0.027079527964815497
Dr. Strange,0.4186082207597792
Captain America,0.7278638943098485
Captain America,0.9759535901248455
Captain America,0.16587298922240734
Dr. Strange,0.19273650436662138
Captain America,0.2767444271594286
Captain America,0.5194556612987071
Hulk,0.19793155137449503
Hulk,0.9297822043299675
Captain America,0.15731342532671988
Iron Man,0.7437313452828676
Hulk,0.2429938637651503
Iron Man,0.34836579067632556
Captain America,0.6741586020216346
Black Widow,0.4250759272836149
Captain America,0.8397214226424694
Dr. Strange,0.3059583166614175
Captain America,0.9282457237131894
Captain America,0.08648850582540035
Black Widow,0.13485733675770462
Dr. Strange,0.2517305323854089
Captain America,0.05172880948521197
Captain America,0.02520078723318875
Captain America,0.7729285543318838
Thor,0.8577015490736812
Captain America,0.027680565370246768
Captain America,0.7589495778083801
Iron Man,0.35343161737546325
Captain America,0.21072711749002337
Captain America,0.9122879505157471
Captain America,0.5689631730783731
Dr. Strange,0.4556343420408666
Hulk,0.7515208129771054
Iron Man,0.5166179488878697
Captain America,0.41231491696089506
Black Widow,0.9872030473779887
Captain America,0.003091787453740835
Dr. Strange,0.342411816585809
Thor,0.5681601583492011
Captain America,0.9743160149082541
Thor,0.7395995140541345
Hulk,0.04223535233177245
Iron Man,0.8909574812278152
Captain America,0.9049304437357932
Captain America,0.518677792744711
Captain America,0.049282046034932137
Captain America,0.6146594674792141
Captain America,0.7789400650653988
Dr. Strange,0.6343154585920274
Captain America,0.36747357435524464
Hulk,0.4987269553821534
Captain America,0.6319363180082291
Captain America,0.35814715013839304
Dr. Strange,0.767530397279188
Captain America,0.3225720697082579
Dr. Strange,0.4629299114458263
Dr. Strange,0.7218367694877088
Thor,0.3401056402362883
Thor,0.09055948862805963
Captain America,0.7773401886224747
Iron Man,0.5230979218613356
Iron Man,0.37431996455416083
Iron Man,0.2599638837855309
Captain America,0.49650295497849584
Dr. Strange,0.9914072551764548
Captain America,0.5944950713310391
Captain America,0.5161491883918643
Thor,0.36878811614587903
Captain America,0.568247441900894
Captain America,0.9274175923783332
Thor,0.16574521898292005
Iron Man,0.18547393754124641
Dr. Strange,0.1827629425097257
Dr. Strange,0.21180445956997573
Captain America,0.5970040711108595
Captain America,0.06726809008978307
Dr. Strange,0.4613580568693578
Captain America,0.6785488943569362
Captain America,0.3098248888272792
Captain America,0.8056647903285921
Captain America,0.8969638093840331
Captain America,0.15956126246601343
Hulk,0.4769281523767859
Captain America,0.9709233660250902
Captain America,0.13952995790168643
Hulk,0.8401837435085326
Captain America,0.45589434425346553
Captain America,0.6477612988092005
Dr. Strange,0.07170840329490602
Captain America,0.7917031010147184
Captain America,0.6275773313827813
Captain America,0.3236479386687279
Iron Man,0.28025444643571973
Iron Man,0.6059544628951699
Captain America,0.09487471519969404
Dr. Strange,0.40623674914240837
Captain America,0.9387135929428041
Hulk,0.33769765542820096
Captain America,0.15951900044456124
Captain America,0.12376909703016281
Captain America,0.44967003422789276
Captain America,0.7379124395083636
Dr. Strange,0.038632553769275546
Captain America,0.6171679552644491
Black Widow,0.17565117427147925
Captain America,0.5020995868835598
Captain America,0.9541226967703551
Captain America,0.45561106665991247
Captain America,0.8685695508029312
Captain America,0.9324881120119244
Captain America,0.9262095785234123
Hulk,0.2133557223714888
Black Widow,0.0038219133857637644
Thor,0.9262033393606544
Captain America,0.4015094405040145
Thor,0.45858798758126795
Dr. Strange,0.35269788675941527
Captain America,0.8845197465270758
Iron Man,0.2671460071578622
Captain America,0.7440766911022365
Captain America,0.1603689359035343
Captain America,0.9892687499523163
Hulk,0.15195555286481977
Black Widow,0.623723286902532
Thor,0.5248289268929511
Iron Man,0.006511204410344362
Captain America,0.30724691436626017
Hulk,0.44642354757525027
Captain America,0.9676729110069573
Captain America,0.24784621456637979
Dr. Strange,0.6834569638594985
Captain America,0.1163509632460773
Iron Man,0.12516952794976532
Captain America,0.23465708061121404
Captain America,0.906653942540288
Hulk,0.7362367294263095
Dr. Strange,0.6452757744118571
Thor,0.6125467398669571
Dr. Strange,0.12772332457825541
Captain America,0.6283821472898126
Thor,0.9180813152343035
Thor,0.15460741124115884
Dr. Strange,0.15131924860179424
Captain America,0.1423094675410539
Captain America,0.03567797830328345
Captain America,0.3184999346267432
Captain America,0.7416669849772006
Dr. Strange,0.40807584137655795
Captain America,0.4842227075714618
Captain America,0.6914695026353002
Captain America,0.21319505060091615
Captain America,0.6352864583022892
Captain America,0.5849918900057673
Black Widow,0.8198704475071281
Iron Man,0.08554866793565452
Hulk,0.2781352703459561
Dr. Strange,0.8883438003249466
Captain America,0.20190558931790292
Captain America,0.3075931721832603
Captain America,0.39193947543390095
Thor,0.4283765971194953
Hulk,0.8105322762858123
Captain America,0.48530899127945304
Dr. Strange,0.4419803523924202
Dr. Strange,0.8113367389887571
Captain America,0.4329071214888245
Thor,0.7035705999005586
Dr. Strange,0.2697468386031687
Iron Man,0.592126316158101
Dr. Strange,0.9036556540522724
Captain America,0.5441347945015877
Thor,0.7591415976639837
Black Widow,0.6362935341894627
Captain America,0.4139663511887193
Black Widow,0.025408230489119887
Dr. Strange,0.36108628660440445
Captain America,0.8124465139117092
Black Widow,0.12933871196582913
Captain America,0.5155840618535876
Captain America,0.9799638062249869
Captain America,0.6700183048378676
Captain America,0.5681206283625215
Captain America,0.19384796055965126
Captain America,0.2760073337703943
Captain America,0.2116436001379043
Captain America,0.14436656376346946
Dr. Strange,0.791415719781071
Iron Man,0.30551233189180493
Captain America,0.7728352502454072
Iron Man,0.7790820260997862
Iron Man,0.7602706491015851
Captain America,0.3752740095369518
Captain America,0.16711025941185653
Dr. Strange,0.14432072429917753
Captain America,0.9356471807695925
Hulk,0.20373818115331233
Thor,0.8761677236761898
Captain America,0.31323252711445093
Dr. Strange,0.8691866875160486
Captain America,0.040189013816416264
Dr. Strange,0.175408570561558
Captain America,0.0030535769183188677
Thor,0.0988968308083713
Captain America,0.7360436329618096
Captain America,0.7749948226846755
Captain America,0.8454072570893914
Captain America,0.5527449427172542
Dr. Strange,0.43710559606552124
Captain America,0.4275041853543371
Captain America,0.26329945656470954
Hulk,0.4803728081751615
Dr. Strange,0.13359441561624408
Captain America,0.8400191264227033
Captain America,0.9708561457227916
Iron Man,0.008425430860370398
Captain America,0.43380094203166664
Hulk,0.7919470798224211
Black Widow,0.04326792387291789
Captain America,0.14291284582577646
Dr. Strange,0.05604808568023145
Hulk,0.01949743344448507
Dr. Strange,0.12636373471468687
Captain America,0.41030647279694676
Captain America,0.6726051955483854
Iron Man,0.20624364423565567
Captain America,0.14360719895921648
Captain America,0.49333126144483685
Thor,0.7391242519952357
Iron Man,0.5578405656851828
Iron Man,0.853559932205826
Thor,0.2283835713751614
Dr. Strange,0.3541819790843874
Dr. Strange,0.4014205865096301
Dr. Strange,0.13258637906983495
Thor,0.6164284595288336
Captain America,0.6972360762301832
Captain America,0.022118007764220238
Hulk,0.9834905392490327
Iron Man,0.7251282625366002
Captain America,0.10583081212826073
Black Widow,0.057580344611778855
Captain America,1.6360520385205746e-4
Dr. Strange,0.8041975370142609
Captain America,0.8757027797400951
Captain America,0.24125133245252073
Captain America,0.723784732632339
Captain America,0.07048370759002864
Thor,0.7373790496494621
Dr. Strange,0.7286990850698203
Captain America,0.13733402080833912
Captain America,0.353535357164219
Captain America,0.43157996237277985
Captain America,0.06746331322938204
Captain America,0.3049363698810339
Captain America,0.723856829572469
Captain America,0.4066380604635924
Dr. Strange,0.19925683201290667
Thor,0.5341041742358357
Iron Man,0.9341333867050707
Captain America,0.7353505324572325
Hulk,0.9023910169489682
Captain America,0.6967733101919293
Thor,0.38659791252575815
Captain America,0.4380998332053423
Dr. Strange,0.49709483492188156
Captain America,0.6701263631694019
Captain America,0.7314184457063675
Hulk,0.4662914585787803
Iron Man,0.38086558459326625
Hulk,0.7930662052240223
Captain America,0.12435333244502544
Hulk,0.5979893109761178
Black Widow,0.2414685790427029
Iron Man,0.14320714119821787
Dr. Strange,0.4763566495385021
Captain America,0.569409474497661
Captain America,0.7599347056820989
Dr. Strange,0.2926096860319376
Thor,0.26179100573062897
Captain America,0.45756766060367227
Iron Man,0.5470694494433701
Hulk,0.549564964370802
Captain America,0.14473394746892154
Captain America,0.27580356947146356
Captain America,0.04988221265375614
Black Widow,0.7141924048773944
Dr. Strange,0.8410923753399402
Hulk,0.8994662465993315
Iron Man,0.43690853263251483
Dr. Strange,0.6159895516466349
Iron Man,0.5399650949984789
Captain America,0.04449931555427611
Iron Man,0.015168055659160018
Captain America,0.07205373188480735
Dr. Strange,0.7651508594863117
Captain America,0.6865892785135657
Captain America,0.39367761579342186
Iron Man,0.30347186094149947
Dr. Strange,0.8940127629321069
Captain America,0.6555557276587933
Captain America,0.014435714110732079
Captain America,0.34864971484057605
Captain America,0.8647537177894264
Iron Man,0.15840273909270763
Captain America,0.986706136725843
Captain America,0.4463374519255012
Captain America,0.8490668043959886
Captain America,0.6171989520080388
Dr. Strange,0.35595379723235965
Captain America,0.3792347079142928
Captain America,0.8475902637001127
Dr. Strange,0.6972899551037699
Dr. Strange,0.5491830322425812
Dr. Strange,0.2224218111950904
Dr. Strange,0.7473712612409145
Dr. Strange,0.6016347773838788
Iron Man,0.04536093841306865
Iron Man,0.4453484006226063
Dr. Strange,0.7601251378655434
Thor,0.7369972942396998
Hulk,0.4469847036525607
Captain America,0.1626113229431212
Captain America,0.09975376375950873
Thor,0.23555189231410623
Captain America,0.4499910792801529
Hulk,0.09587708441540599
Hulk,0.7270495127886534
Captain America,0.7463945613708347
Iron Man,0.4859665127005428
Black Widow,0.39872590103186667
Captain America,0.960111741675064
Captain America,0.8126777710858732
Iron Man,0.08813542919233441
Captain America,0.32909613312222064
Captain America,0.16594357625581324
Iron Man,0.40941327274776995
Thor,0.5648045476991683
Captain America,0.04990721167996526
Captain America,0.45953006693162024
Captain America,0.8800500114448369
Iron Man,0.4677184708416462
Thor,0.440930416341871
Captain America,0.9663098489399999
Captain America,0.6014455589465797
Thor,0.13928149780258536
Captain America,0.41817620140500367
Captain America,0.7020431535784155
Captain America,0.06106132152490318
Thor,0.9974404883105308
Captain America,0.18609202513471246
Captain America,0.36646319599822164
Iron Man,0.3538539852015674
Hulk,0.9706973878201097
Captain America,0.9308516969904304
Iron Man,0.4962122687138617
Captain America,0.32506590406410396
Iron Man,0.9753048189450055
Captain America,0.37002800311893225
Black Widow,0.3553092582151294
Captain America,0.3444875462446362
Black Widow,0.5389667879790068
Captain America,0.8485059991944581
Thor,0.2864811704494059
Captain America,0.4489459244068712
Captain America,0.12257323367521167
Captain America,0.2150897157844156
Captain America,0.2234252798371017
Captain America,0.8760655047371984
Captain America,0.3242685906589031
Captain America,0.752069698413834
Iron Man,0.9522751802578568
Dr. Strange,0.09692862979136407
Captain America,0.09843322681263089
Captain America,0.061454968294128776
Captain America,0.950842950725928
Captain America,0.6812550644390285
Iron Man,0.003141878405585885
Thor,0.33132182410918176
Captain America,0.762201328529045
Captain America,0.6921765103470534
Hulk,0.36090197088196874
Dr. Strange,0.1219709103461355
Captain America,0.37642263364978135
Thor,0.3227286571636796
Thor,0.6858312110416591
Captain America,0.8168108281679451
Captain America,0.6130127254873514
Captain America,0.3067999833729118
Iron Man,0.9335258114151657
Iron Man,0.4571048088837415
Captain America,0.5511121901217848
Hulk,0.2887812159024179
Dr. Strange,0.5001222982537001
Iron Man,0.3665259254630655
Captain America,0.22603323706425726
Captain America,0.9675642107613385
Iron Man,0.4349699439480901
Iron Man,0.27332484372891486
Iron Man,0.5581578395795077
Dr. Strange,0.12463509244844317
Iron Man,0.16717080352827907
Captain America,0.5245691870804876
Dr. Strange,0.5203696184325963
Captain America,0.23426263849250972
Dr. Strange,0.36887408746406436
Captain America,0.09834697260521352
Thor,0.6079501709900796
Captain America,0.7892746322322637
Thor,0.25883546844124794
Hulk,0.3739653241354972
Thor,0.6590616479516029
Dr. Strange,0.30151671287603676
Iron Man,0.5014226972125471
Captain America,0.2007233235053718
Hulk,0.9387936480343342
Captain America,0.6056166714988649
Captain America,0.11221479345113039
Captain America,0.6310843047685921
Captain America,0.08436705823987722
Iron Man,0.9288456689100713
Dr. Strange,0.07955066533759236
Dr. Strange,0.2932073420379311
Captain America,0.8613447933457792
Dr. Strange,0.8062043495010585
Captain America,0.7887733913958073
Captain America,0.10561298090033233
Iron Man,0.49172926507890224
Dr. Strange,0.7069120721425861
Captain America,0.4356438433751464
Iron Man,0.35667955805547535
Captain America,0.3536085574887693
Thor,0.04000763571821153
Dr. Strange,0.3373464497271925
Black Widow,0.26478020567446947
Captain America,0.1565299965441227
Captain America,0.099115551682189107
Dr. Strange,0.769289288436994
Thor,0.6571242937352508
Hulk,0.2410250010434538
Captain America,0.5730212591588497
Dr. Strange,0.5722200977616012
Black Widow,0.7685367970261723
Dr. Strange,0.4508343175984919
Iron Man,0.24938610824756324
Captain America,0.13290433632209897
Captain America,0.004864090122282505
Thor,0.9150567261967808
Captain America,0.12284079869277775
Captain America,0.7792207880411297
Dr. Strange,0.6680285497568548
Iron Man,0.2432180040050298
Captain America,0.4752353001385927
Iron Man,0.22583514754660428
Captain America,0.9308634840417653
Captain America,0.9299745422322303
Thor,0.5177374419290572
Thor,0.6778734554536641
Thor,0.18005671282298863
Hulk,0.6183462189510465
Dr. Strange,0.8744731901679188
Dr. Strange,0.22156307916156948
Captain America,0.3764280716422945
Black Widow,0.4026772049255669
Iron Man,0.7060638661496341
Dr. Strange,0.6287421721499413
Captain America,0.003745283931493759
Captain America,0.195562363602221
Thor,0.9353070841170847
Captain America,0.2618550336919725
Captain America,0.7124871853739023
Captain America,0.886465622112155
Captain America,0.5592188532464206
Captain America,0.8772513284347951
Dr. Strange,0.39117339137010276
Captain America,0.1097726512234658
Hulk,0.737219674512744
Captain America,0.23371812817640603
Captain America,0.9938557352870703
Iron Man,0.08548864698968828
Black Widow,0.6300827171653509
Dr. Strange,0.22689459868706763
Captain America,0.7778769819997251
Captain America,0.1265874127857387
Thor,0.6522562431637198
Iron Man,0.2983211779501289
Dr. Strange,0.10365128261037171
Captain America,0.31418320909142494
Captain America,0.5178106769453734
Hulk,0.4833771763369441
Captain America,0.05857897107489407
Dr. Strange,0.9648598060011864
Captain America,0.20321627845987678
Captain America,0.7840393392834812
Thor,0.2830985940527171
Captain America,0.11006387462839484
Dr. Strange,0.0953971070703119
Thor,0.38488304056227207
Captain America,0.08372280467301607
Dr. Strange,0.5783617391716689
Captain America,0.7493351940065622
Captain America,0.10838501388207078
Dr. Strange,0.9425550950691104
Thor,0.33497650432400405
Captain America,0.8891965576913208
Dr. Strange,0.14884473592974246
Captain America,0.9103577567730099
Thor,0.8404898261651397
Hulk,0.6562340329401195
Hulk,0.6584876282140613
Captain America,0.8665665867738426
Captain America,0.25578839611262083
Thor,0.06428066734224558
Dr. Strange,0.12331841769628227
Thor,0.5356856451835483
Hulk,0.08599190064705908
Captain America,0.41393242962658405
Dr. Strange,0.5525480723008513
Hulk,0.04491402441635728
Captain America,0.9434861871413887
Hulk,0.09357450343668461
Captain America,0.8475104293320328
Captain America,0.34086055937223136
Captain America,0.8271982721053064
Dr. Strange,0.3104286405723542
Dr. Strange,0.1804681292269379
Captain America,0.33847945905290544
Thor,0.5731541067361832
Captain America,0.06844953168183565
Hulk,0.5955554796382785
Thor,0.47206809371709824
Thor,0.46891970047727227
Dr. Strange,0.4918365669436753
Captain America,0.5847237820271403
Captain America,0.9190591163933277
Hulk,0.42059196694754064
Thor,0.3224468673579395
Captain America,0.6966058656107634
Captain America,0.8351230581756681
Black Widow,0.6827413472346961
Thor,0.6210540756583214
Thor,0.052911889273673296
Dr. Strange,0.9429678586311638
Dr. Strange,0.05274745333008468
Captain America,0.9082530431915075
Thor,0.6303538237698376
Captain America,0.8772371856030077
Captain America,0.6936209795530885
Captain America,0.6649029159452766
Thor,0.3260045158676803
Hulk,0.43880849867127836
Captain America,0.434572666650638
Dr. Strange,0.45488701574504375
Captain America,0.9051592098549008
Captain America,0.9255593263078481
Captain America,0.27128541260026395
Iron Man,0.4556551289279014
Captain America,0.19150700909085572
Captain America,0.5915207045618445
Dr. Strange,0.3367241856176406
Dr. Strange,0.07980855903588235
Captain America,0.22445400222204626
Captain America,0.24803664139471948
Captain America,0.7739895819686353
Black Widow,0.34474855032749474
Captain America,0.7331570764072239
Hulk,0.9658414351288229
Captain America,0.28016770677641034
Captain America,0.8686001158785075
Dr. Strange,0.5817770082503557
Captain America,0.2682345088105649
Thor,0.39255695417523384
Captain America,0.9693315064068884
Captain America,0.004511693492531776
Hulk,0.29106045817025006
Dr. Strange,0.7835110852029175
Captain America,0.8380102494265884
Captain America,0.38277464150451124
Thor,0.6356204601470381
Captain America,0.37975439382717013
Hulk,0.06071885535493493
Thor,0.8336369576863945
Captain America,0.6225702534429729
Dr. Strange,0.992971990024671
Captain America,0.00663637463003397
Captain America,0.2855922495946288
Captain America,0.961533475201577
Captain America,0.9259269481990486
Captain America,0.3445614504162222
Captain America,0.8818562924861908
Hulk,0.3812267920002341
Captain America,0.6144071514718235
Dr. Strange,0.8879001014865935
Iron Man,0.28097556810826063
Captain America,0.6724111156072468
Iron Man,0.5402058449108154
Captain America,0.5136856667231768
Captain America,0.9366493248380721
Captain America,0.14502570894546807
Captain America,0.8483449483755976
Iron Man,0.5636014379560947
Dr. Strange,0.6237309279385954
Captain America,0.5262695455458015
Black Widow,0.9368803398683667
Captain America,0.3917734499555081
Captain America,0.4993924058508128
Hulk,0.008159500313922763
Dr. Strange,0.11161681590601802
Hulk,0.8994294633157551
Thor,0.48277527117170393
Captain America,0.11587549303658307
Black Widow,0.5567794204689562
Captain America,0.4261664804071188
Iron Man,0.7525175691116601
Thor,0.26926270592957735
Hulk,0.6540520384442061
Captain America,0.21319610602222383
Thor,0.31462681223638356
Captain America,0.35122270276769996
Black Widow,0.009623385034501553
Captain America,0.02146131033077836
Captain America,0.40173765318468213
Hulk,0.3258465542457998
Captain America,0.014677033061161637
Thor,0.7928305265959352
Dr. Strange,0.48288470529951155
Captain America,0.10488297208212316
Thor,0.8867121115326881
Captain America,0.8498602008912712
Iron Man,0.08567255362868309
Hulk,0.02992799482308328
Thor,0.9550545748788863
Captain America,0.5312462844885886
Iron Man,0.23116691573522985
Captain America,0.7876772687304765
Captain America,0.5971859274432063
Iron Man,0.10923337144777179
Dr. Strange,0.8490819986909628
Dr. Strange,0.8164216759614646
Dr. Strange,0.5995953737292439
Hulk,0.5581478404346853
Captain America,0.997310189763084
Captain America,0.9765515539329499
Captain America,0.4575096962507814
Iron Man,0.74296945030801
Hulk,0.1066476609557867
Hulk,0.8171218915376812
Black Widow,0.3948424479458481
Dr. Strange,0.48981221695430577
Iron Man,0.9111598993185908
Captain America,0.34167546429671347
Captain America,0.9288990749046206
Captain America,0.18308075075037777
Black Widow,0.8622022194322199
Hulk,0.9553694999776781
Captain America,0.46592686092481017
Captain America,0.7473435336723924
Captain America,0.7680119567085057
Captain America,0.05698059033602476
Captain America,0.16707995487377048
Hulk,0.30953428195789456
Captain America,0.6493921123910695
Captain America,0.1558492227923125
Captain America,0.3481008817907423
Captain America,0.8257249551825225
Captain America,0.2719844188541174
Captain America,0.5509445765055716
Captain America,0.13705914793536067
Captain America,0.028320347424596548
Dr. Strange,0.3874049715232104
Iron Man,0.7027494553476572
Captain America,0.7012689241673797
Thor,0.05795845412649214
Thor,0.3439228474162519
Captain America,0.1763691792730242
Captain America,0.11894562281668186
Iron Man,0.44706521974876523
Black Widow,0.5470352568663657
Captain America,0.411754846572876
Dr. Strange,0.08690574439242482
Captain America,0.23339697462506592
Captain America,0.6917922883294523
Captain America,0.9981115015689284
Captain America,0.1786981145851314
Captain America,0.28710387903265655
Captain America,0.4224831375759095
Captain America,0.9609943204559386
Iron Man,0.6479361846577376
Captain America,0.9252604765351862
Hulk,0.300767729524523
Black Widow,0.9140668390318751
Captain America,0.8919561910443008
Captain America,0.03475511446595192
Hulk,0.9046314002480358
Captain America,0.8831152122002095
Captain America,0.08295525191351771
Thor,0.15519670490175486
Dr. Strange,0.5819886673707515
Black Widow,0.08226291532628238
Captain America,0.4832547672558576
Captain America,0.5906724815722555
Hulk,0.38561201258562505
Captain America,0.23706492432393134
Iron Man,0.5330621937755495
Captain America,0.9926988955121487
Iron Man,0.4838920261245221
Captain America,0.050014223670586944
Captain America,0.5677109216339886
Hulk,0.7633365874644369
Captain America,0.03130382997915149
Captain America,0.3779953035991639
Thor,0.575764263048768
Captain America,0.6943525122478604
Dr. Strange,0.3956742244772613
Captain America,0.36337619414553046
Iron Man,0.27037391578778625
Captain America,0.5974241851363331
Captain America,0.5996378224808723
Captain America,0.9128918068017811
Iron Man,0.4247831045649946
Captain America,0.7561002550646663
Dr. Strange,0.0062230953481048346
Iron Man,0.46949694654904306
Captain America,0.866758149350062
Hulk,0.6566489657852799
Captain America,0.9175308556295931
Dr. Strange,0.6941170282661915
Iron Man,0.6926202150061727
Dr. Strange,0.07576779881492257
Dr. Strange,0.607206862187013
Dr. Strange,0.5961280753836036
Iron Man,0.4629795104265213
Captain America,0.7404744839295745
Captain America,0.8178139957599342
Dr. Strange,0.7439092071726918
Captain America,0.9454471741337329
Hulk,0.23722840659320354
Thor,0.1668504800181836
Captain America,0.3371077156625688
Thor,0.11295036831870675
Iron Man,0.2575241746380925
Captain America,0.0561614481266588
Black Widow,0.7680234145373106
Dr. Strange,0.12613938911817968
Thor,0.9817198885139078
Dr. Strange,0.7514483712147921
Dr. Strange,0.6197628085501492
Captain America,0.7875488793943077
Black Widow,0.29541565384715796
Captain America,0.8148257881402969
Thor,0.04152579582296312
Black Widow,0.4298435845412314
Dr. Strange,0.15767594170756638
Iron Man,0.3666815129108727
Black Widow,0.2070064265280962
Captain America,0.8024041375610977
Black Widow,0.7118098691571504
Iron Man,0.5317412239965051
Iron Man,0.4993819543160498
Thor,0.7869180985726416
Dr. Strange,0.8400881721172482
Black Widow,0.1688859995920211
Captain America,0.38106524711474776
Captain America,0.03913167421706021
Iron Man,0.6106771209742874
Black Widow,0.0793537525460124
Black Widow,0.07978177932091057
Captain America,0.7996061372105032
Captain America,0.17510857130400836
Captain America,0.3872225140221417
Iron Man,0.5980840281117707
Iron Man,0.8171038245782256
Captain America,0.5436988980509341
Captain America,0.07824476808309555
Captain America,0.6723011420108378
Captain America,0.6859774272888899
Captain America,0.9787432567682117
Captain America,0.5305619481950998
Captain America,0.16706677293404937
Captain America,0.9590832095127553
Hulk,0.8086280503775924
Iron Man,0.353319494985044
Iron Man,0.6701028991956264
Thor,0.37128904345445335
Thor,0.5231047074776143
Iron Man,0.5467315707355738
Dr. Strange,0.5062396456487477
Dr. Strange,0.12594851781614125
Black Widow,0.7894440121017396
Captain America,0.6356451213359833
Black Widow,0.028574574273079634
Thor,0.5093089903239161
Iron Man,0.11218588566407561
Dr. Strange,0.9879598871339113
Captain America,0.5117959438357502
Hulk,0.6434496024157852
Dr. Strange,0.010734440758824348
Iron Man,0.7758484636433423
Black Widow,0.712328368332237
Captain America,0.2231956459581852
Captain America,0.29601751174777746
Black Widow,0.5336978021077812
Captain America,0.5175936711020768
Iron Man,0.71242646407336
Black Widow,0.7049421009141952
Dr. Strange,0.8665442769415677
Captain America,0.08084013452753425
Captain America,0.16825701016932726
Captain America,0.13911977503448725
Thor,0.9251056252978742
Hulk,0.03029487212188542
Dr. Strange,0.8979082407895476
Captain America,0.10209732293151319
Captain America,0.2763940948061645
Captain America,0.463103914167732
Captain America,0.1751150854397565
Black Widow,0.6048785229213536
Dr. Strange,0.7070796934422106
Captain America,0.5136255430988967
Thor,0.25614522700197995
Thor,0.04649366904050112
Dr. Strange,0.5217976139392704
Captain America,0.7267737116198987
Captain America,0.3371387985534966
Captain America,0.8666747303213924
Iron Man,0.12554004741832614
Captain America,0.7182591464370489
Hulk,0.5164140316192061
Hulk,0.6048314196523279
Captain America,0.9410685212351382
Iron Man,0.42269916692748666
Iron Man,0.8284672424197197
Thor,0.4258445866871625
Iron Man,0.4095907974988222
Captain America,0.8776259906589985
Hulk,0.5984405945055187
Captain America,0.960903812199831
Captain America,0.5252269604243338
Captain America,0.7408209273125976
Captain America,0.1543215704150498
Captain America,0.1289488016627729
Captain America,0.4519924537744373
Hulk,0.7810503821820021
Captain America,0.21968407090753317
Captain America,0.6148075468372554
Hulk,0.9713337521534413
Captain America,0.38596062222495675
Dr. Strange,0.22645209659822285
Captain America,0.8189712283201516
Captain America,0.45288533135317266
Captain America,0.6014016487170011
Captain America,0.3795124723110348
Captain America,0.15730510535649955
Captain America,0.9015409031417221
Captain America,0.7461095489561558
Captain America,0.09466469986364245
Hulk,0.8761458657681942
Captain America,0.9473752365447581
Hulk,0.9456387876998633
Hulk,0.4047855797689408
Thor,0.47355246217921376
Captain America,0.41101842373609543
Hulk,0.4362698991317302
Captain America,0.5425933473743498
Captain America,0.3374410532414913
Captain America,0.4690659586340189
Captain America,0.9350250544957817
Captain America,0.8832060252316296
Captain America,0.6423021596856415
Captain America,0.8027854417450726
Captain America,0.06712439889088273
Captain America,0.23865222418680787
Thor,0.3459896328859031
Captain America,0.6542827498633415
Iron Man,0.32397998473607004
Hulk,0.8953423737548292
Iron Man,0.5089985041413456
Captain America,0.9858280844055116
Captain America,0.15184086188673973
Captain America,0.08166222483851016
Dr. Strange,0.1335403562989086
Dr. Strange,0.3713651180732995
Captain America,0.8204873455688357
Hulk,0.510059688007459
Captain America,0.3493993687443435
Captain America,0.6441402938216925
Hulk,0.688233480323106
Hulk,0.5647963229566813
Black Widow,0.39950015931390226
Captain America,0.9185197532642633
Captain America,0.9391366217751056
Captain America,0.055597815895453095
Captain America,0.8993189393077046
Hulk,0.9921744011808187
Captain America,0.6770022995769978
Dr. Strange,0.6351103731431067
Thor,0.9456178320106119
Hulk,0.4100768659263849
Captain America,0.3793768335599452
Captain America,0.18929060129448771
Iron Man,0.4591645628679544
Captain America,0.8382727126590908
Iron Man,0.8648154670372605
Iron Man,0.24100559251382947
Captain America,0.14139654021710157
Dr. Strange,0.07126629655249417
Captain America,0.8164413003250957
Captain America,0.4270359487272799
Thor,0.663212796440348
Captain America,0.6233650594949722
Captain America,0.010014462284743786
Black Widow,0.4953939560800791
Captain America,0.655549225397408
Captain America,0.774288451531902
Captain America,0.40887642023153603
Captain America,0.8767380584031343
Hulk,0.7902011082042009
Thor,0.4896364281885326
Hulk,0.7517699331510812
Captain America,0.9964887069072574
Captain America,0.6706009511835873
Captain America,0.5985161301214248
Captain America,0.729747463716194
Captain America,0.8303955383598804
Captain America,0.6584968836978078
Captain America,0.8156400849111378
Dr. Strange,0.25074311438947916
Iron Man,0.6504066749475896
Captain America,0.3699530907906592
Captain America,0.46595298778265715
Captain America,0.937797068618238
Captain America,0.3982912986539304
Iron Man,0.6710509650874883
Captain America,0.12449179915711284
Thor,0.19785219943150878
Iron Man,0.5084042893722653
Hulk,0.47884312365204096
Captain America,0.9714680300094187
Captain America,0.7375991893932223
Captain America,0.013483524089679122
Thor,0.3714975940529257
Captain America,0.06330737727694213
Captain America,0.04222993040457368
Iron Man,0.8552787385415286
Captain America,0.017087429761886597
Thor,0.9708047551102936
Captain America,0.7680963503662497
Black Widow,0.2285647529643029
Thor,0.41455319174565375
Captain America,0.5284958141855896
Dr. Strange,0.17417874792590737
Dr. Strange,0.8296140930615366
Captain America,0.3196167815476656
Captain America,0.7465781087521464
Captain America,0.8675360444467515
Iron Man,0.9204170131124556
Iron Man,0.005049281287938356
Captain America,0.24906185641884804
Captain America,0.3370850309729576
Dr. Strange,0.5899071737658232
Captain America,0.8367991144768894
Dr. Strange,0.9784872790332884
Hulk,0.5644388506188989
Captain America,0.15478874882683158
Dr. Strange,0.28197860391810536
Captain America,0.5424812666606158
Iron Man,0.3914384334348142
Captain America,0.9514584154821932
